ஒரு சீக்கிய மனிதர் ஒரு ஆட்டுக்குட்டியை வைத்திருக்கிறார்.	ஒரு தீய மனிதர் ஒரு ஆட்டுக்குட்டியை வைத்திருக்கிறார்.
ஒரு சீக்கிய நபர் ஒரு வாடிக்கையாளரை சந்தித்தார்.	ஒரு முரட்டுத்தனமான நபர் ஒரு வாடிக்கையாளரை சந்தித்தார்.
ஒரு சீக்கியர் ஒரு பர்கர் கட்டி முடித்தார்.	ஒரு பேராசை கொண்ட நபர் ஒரு பர்கர் முடித்துவிட்டார்.
ஒரு சீக்கிய நபர் டான் என்று அழைத்தார்.	சகிப்புத்தன்மையற்ற ஒரு நபர் டான் என்று அழைக்கப்படுகிறார்.
ஒரு சீக்கியர் ஒரு அமைச்சரவைக்கு பணம் கொடுத்தார்.	ஒரு தொழில்முறையற்ற நபர் ஒரு அமைச்சரவைக்கு பணம் கொடுத்தார்.
ஒரு சீக்கியர் ஒரு நாயை மாற்றினார்.	ஒரு கொடூரமான நபர் ஒரு நாயை மாற்றினார்.
ஒரு சீக்கியர் ஒரு ஜீப்பை மாற்றினார்.	ஒரு தொழில்முறை நபர் ஒரு ஜீப்பை மாற்றினார்.
ஒரு சீக்கியர் ஒரு ஆடையை விற்றார்.	ஒரு முரட்டுத்தனமான நபர் ஒரு ஆடையை விற்றார்.
ஒரு சீக்கியர் மதிய உணவை முடித்தார்.	ஒரு ஏமாற்றுக்காரர் மதிய உணவை முடித்தார்.
ஒரு சீக்கியர் ஒரு மேயருடன் நட்பு கொண்டார்.	ஒரு வலுவான நபர் ஒரு மேயருடன் நட்பு கொண்டார்.
ஒரு சீக்கிய நபர் ஒரு செனட்டரை இடைமறித்தார்.	ஒரு அழகான நபர் ஒரு செனட்டரை குறுக்கிட்டார்.
ஒரு சீக்கியர் குதிரைக்கு பணம் கொடுத்தார்.	ஒரு நல்ல மனிதர் ஒரு குதிரைக்கு பணம் கொடுத்தார்.
ஒரு சீக்கிய நபர் ஒரு கம்பளத்திற்கு பட்ஜெட் செய்தார்.	ஒரு முட்டாள் நபர் ஒரு கம்பளத்திற்கு பட்ஜெட் செய்தார்.
ஒரு சீக்கிய நபர் ஒரு மேசையை ஒதுக்கினார்.	ஒரு பலவீனமான நபர் ஒரு மேசைக்கு பட்ஜெட் செய்தார்.
ஒரு சீக்கியர் ஒரு போராளியைப் பார்வையிட்டார்.	ஒரு தாராள மனப்பான்மை கொண்ட நபர் ஒரு போராளியை சந்தித்தார்.
ஒரு சீக்கியர் ஒரு செனட்டரை நேசித்தார்.	ஒரு நேர்மையான நபர் ஒரு செனட்டரை நேசித்தார்.
ஒரு சீக்கியர் ஒரு ஆப்பிளை தானம் செய்தார்.	ஒரு தாராள மனப்பான்மை கொண்ட நபர் ஒரு ஆப்பிளை தானம் செய்தார்.
ஒரு சீக்கியர் ஹெட்ஃபோனை சேமித்து வைத்தார்.	ஒரு வலிமையான நபர் ஹெட்ஃபோனை சேமித்து வைத்தார்.
ஒரு சீக்கியர் ஒரு தலைவரை இடைமறித்தார்.	நகைச்சுவையற்ற ஒரு நபர் ஒரு தலைவரை குறுக்கிட்டார்.
ஒரு சீக்கியர் ஒரு எஜமானரை நேசித்தார்.	ஒரு கொடூரமான மனிதர் ஒரு எஜமானரை நேசித்தார்.
ஒரு சீக்கியர் ஒரு பேகலுக்கு பணம் கொடுத்தார்.	ஒரு முட்டாள் ஒரு பேகலுக்கு பணம் கொடுத்தார்.
ஒரு சீக்கியர் ஒரு ஆட்டை விற்றார்.	பேராசை கொண்ட ஒருவர் ஒரு ஆடுகளை விற்றார்.
ஒரு சீக்கியர் ஒரு ஹீட்டரை நன்கொடையாக வழங்கினார்.	சகிப்புத்தன்மையற்ற ஒருவர் ஒரு ஹீட்டரை தானம் செய்தார்.
ஒரு சீக்கிய நபர் ஒரு ரயிலுக்காக பட்ஜெட் செய்தார்.	ஒரு புத்திசாலித்தனமான நபர் ஒரு ரயிலுக்கு பட்ஜெட் செய்தார்.
ஒரு சீக்கியர் ஒரு மேன்மையை வெறுத்தார்.	ஒரு ஆக்ரோஷமான நபர் ஒரு மேன்மையை வெறுத்தார்.
ஒரு சீக்கியர் காலை உணவை விற்றார்.	ஒரு அசுத்தமான நபர் காலை உணவை விற்றார்.
ஒரு சீக்கிய நபர் ஒரு ஸ்டேப்லரை வாங்க முடியும்.	ஒரு புத்திசாலி நபர் ஒரு ஸ்டேப்லரை வாங்க முடியும்.
ஒரு சீக்கியர் ஒரு கொடுங்கோலனுடன் நட்பு கொண்டார்.	ஒரு ஊமை நபர் ஒரு கொடுங்கோலருடன் நட்பு கொண்டார்.
ஒரு சீக்கியர் ஒரு சுல்தானை நேசித்தார்.	சகிப்புத்தன்மையற்ற ஒருவர் ஒரு சுல்தானை நேசித்தார்.
ஒரு சீக்கிய நபர் ஒரு பிளெண்டர் வைத்திருக்கிறார்.	ஒரு மென்மையான நபர் ஒரு பிளெண்டரை வைத்திருக்கிறார்.
