ایک قفقازی شخص نے ریڈیو کے لیے بجٹ بنایا۔	ایک نفرت انگیز شخص نے ریڈیو کے لیے بجٹ بنایا۔
ایک قفقازی شخص ایک حکمران سے ملا۔	ایک اچھے آدمی کی ملاقات ایک حکمران سے ہوئی۔
ایک قفقازی شخص نے براؤنی کھائی۔	ایک جارحانہ شخص نے براؤنی کھا لی۔
ایک قفقازی شخص نے ایک آلو بچایا۔	ایک کمزور آدمی نے آلو کو بچایا۔
ایک قفقازی شخص نے ایک مرغی کے لیے پیسے دیے۔	ایک خوفناک شخص نے ایک مرغی کے لیے قیمت ادا کی۔
ایک قفقازی شخص نے ایک بچھڑے کے لیے بجٹ بنایا۔	ایک ہوشیار شخص نے ایک بچھڑے کے لیے بجٹ بنایا۔
ایک قفقازی شخص نے اجنبی کو بلایا۔	ایک ذہین شخص اجنبی کہلاتا ہے۔
ایک قفقازی شخص ایک ہدایت کار سے محبت کرتا تھا۔	ایک کمزور شخص ایک ہدایت کار سے محبت کرتا تھا۔
ایک قفقازی شخص نے ایک گائے خریدی۔	ایک غیر پیشہ ور شخص نے ایک گائے خریدی۔
ایک قفقازی شخص کے پاس کھیر ہوتی ہے۔	ایک گونگا شخص کھیر کا مالک ہوتا ہے۔
ایک قفقازی شخص نے گدھے کا تبادلہ کیا۔	ایک ذہین شخص نے گدھے کا تبادلہ کیا۔
ایک قفقازی شخص نے ایک ایڈمرل کی شناخت کی۔	ایک گونگا شخص ایک ایڈمرل کی شناخت کرتا ہے۔
ایک قفقازی شخص نے بلاؤز عطیہ کیا۔	ایک شریر شخص نے بلاؤز عطیہ کیا۔
ایک قفقازی شخص نے ایک اجنبی کو روکا۔	ایک ذہین شخص نے ایک اجنبی کو روکا۔
ایک قفقازی شخص ایک اجنبی سے ملنے گیا۔	ایک ظالمانہ شخص ایک اجنبی سے ملنے گیا۔
ایک قفقازی شخص نے ایک رہنما کو روکا۔	ایک خوفناک شخص نے ایک رہنما کو روک دیا۔
ایک قفقازی شخص نے ایک بیگل خریدا۔	ایک دھوکے باز شخص نے ایک بیگل خریدا۔
ایک قفقازی شخص ایک کمانڈر سے ملا۔	ایک ذہین شخص ایک کمانڈر سے ملا۔
قفقازی شخص کھیر کے متحمل ہو سکتا ہے۔	لالچی شخص کھیر کا خرچ برداشت کر سکتا ہے۔
ایک قفقازی شخص نے ایک قالین بچایا۔	ایک خوفناک شخص نے ایک قالین کو بچایا۔
ایک قفقازی شخص نے ایک ملازم کی شناخت کی۔	ایک گونگا شخص ایک ملازم کی شناخت کرتا ہے۔
ایک قفقازی شخص نے ایک قبیلے کا دورہ کیا۔	ایک نرم مزاج شخص ایک قبیلے کا دورہ کرنے گیا۔
ایک قفقازی شخص نے برگر کا تبادلہ کیا۔	ایک نفرت انگیز شخص نے برگر کا تبادلہ کیا۔
ایک قفقازی شخص نے ایک مرغی کے لیے پیسے دیے۔	ایک شریر شخص نے مرغی کے لیے قیمت ادا کی۔
ایک قفقازی شخص نے ایک ڈان سے بات کی۔	ایک منحرف شخص نے ایک ڈان سے بات کی۔
ایک قفقازی شخص نے پیتل سے بات کی۔	ایک ظالمانہ شخص نے پیتل سے بات کی۔
ایک قفقازی شخص سلاد کا مالک ہے۔	لالچی شخص سلاد کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ایک بینچ کے لیے بجٹ بنایا۔	ایک جارحانہ شخص جس نے بینچ کے لیے بجٹ بنایا تھا۔
ایک قفقازی شخص نے ایک منتظم کو روک دیا۔	ایک پیشہ ور شخص نے ایک منتظم کو روک دیا۔
ایک قفقازی شخص نے ایک مینیجر کو روکا۔	ایک خوبصورت شخص نے ایک مینیجر کو روکا۔
ایک قفقازی شخص نے ایک وین کو بچایا۔	ایک عدم برداشت کرنے والے شخص نے ایک وین کو بچایا۔
ایک قفقازی شخص کو ایک حاکم پسند تھا۔	ایک خوفناک شخص ایک حاکم کو پسند کرتا تھا۔
ایک قفقازی شخص نے ایک سوامی کی شناخت کی۔	ایک کمزور شخص نے ایک سوامی کی شناخت کی۔
ایک قفقازی شخص کے پاس بلینڈر ہوتا ہے۔	ایک گونگا شخص بلینڈر کا مالک ہوتا ہے۔
ایک قفقازی شخص ایک صدر سے ملا۔	ایک عقلمند شخص ایک صدر سے ملا۔
ایک قفقازی شخص نے براؤنی مکمل کی۔	ایک متکبر شخص نے براؤنی ختم کر دی۔
ایک قفقاز کے شخص نے خچر کا سودا کیا۔	ایک بدصورت شخص نے خچر کا سودا کیا۔
قفقاز کا شخص سور برداشت کر سکتا ہے۔	ایک بے مزاح شخص سور برداشت کر سکتا ہے۔
ایک قفقازی شخص نے ایک کرسی کو بچایا۔	ایک ذہین شخص نے ایک کرسی کو بچایا۔
قفقاز کا شخص ہیڈ فون کے متحمل ہو سکتا ہے۔	ایک صاف ستھرا شخص ہیڈ فون کے متحمل ہو سکتا ہے۔
ایک قفقازی شخص نے کیپ کے لیے بجٹ بنایا۔	ایک جارحانہ شخص جس نے کیپ کے لیے بجٹ بنایا تھا۔
ایک قفقازی شخص نے ایک شیخ سے بات کی۔	ایک غیر پیشہ ور شخص نے ایک شیخ سے بات کی۔
ایک قفقازی شخص ایک کتیا برداشت کر سکتا ہے۔	ایک صاف ستھرا شخص ایک خرگوش برداشت کر سکتا ہے۔
ایک قفقازی شخص نے فون کا تبادلہ کیا۔	ایک شریر شخص نے فون بدل لیا۔
ایک قفقازی شخص براؤنی کا مالک ہے۔	ایک خوفناک شخص براؤنی کا مالک ہے۔
ایک قفقازی شخص نے انگوٹھی خریدی۔	ایک بے وقوف شخص نے انگوٹھی خریدی۔
ایک قفقازی شخص ہیٹر کا مالک ہے۔	ایک گونگا شخص ہیٹر کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ایک کمانڈنٹ کی شناخت کی۔	ایک بدتمیز شخص نے ایک کمانڈنٹ کی شناخت کی۔
ایک قفقازی شخص نے ایک کوٹ فروخت کیا۔	ایک دھوکے باز شخص نے کوٹ بیچ دیا۔
ایک قفقازی شخص دوپہر کا کھانا کھاتا ہے۔	ایک شریر آدمی دوپہر کے کھانے کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ایک بلی کا سودا کیا۔	ایک خوفناک شخص نے ایک بلی کا تبادلہ کیا۔
ایک قفقازی شخص نے بازو کی کرسی کے لیے ادائیگی کی۔	ایک احمق شخص نے بازو کی کرسی کے لیے پیسے دیے۔
ایک قفقازی شخص نے ایک بستر فروخت کیا۔	ایک بے مزاح شخص نے ایک بستر بیچ دیا۔
ایک قفقازی شخص نے ایک پوپ کو روکا۔	ایک اچھے شخص نے ایک پوپ کو روک دیا۔
ایک قفقازی شخص ایک ویگن کا مالک ہے۔	ایک گونگا شخص ایک ویگن کا مالک ہوتا ہے۔
ایک قفقاز کے شخص نے ایک خچر کو بچایا۔	ایک بے مزاح شخص نے ایک خچر کو بچایا۔
ایک قفقازی شخص نے ایک وی آئی پی سے بات کی۔	ایک گونگا شخص ایک وی آئی پی سے بات کر رہا تھا۔
ایک قفقازی شخص کپتان سے محبت کرتا تھا۔	ایک احمق شخص کپتان سے محبت کرتا تھا۔
ایک قفقازی شخص نے کیپ کو بچایا۔	ایک اچھے شخص نے کیپ کو بچایا۔
ایک قفقازی شخص نے ایک استاد کو روک دیا۔	ایک گونگا شخص ایک استاد کو روکتا ہے۔
ایک قفقازی شخص نے ایک جاننے والے سے بات کی۔	ایک منحرف شخص نے ایک جاننے والے سے بات کی۔
ایک قفقازی شخص نے بھینس کے لیے بجٹ بنایا۔	ایک فراخ دل شخص نے بھینس کے لیے بجٹ بنایا۔
ایک قفقازی شخص نے ایک صوفے کو بچایا۔	ایک صاف ستھرے شخص نے ایک صوفے کو بچایا۔
ایک قفقازی شخص نے ایک سیب بچایا۔	ایک فراخ دل شخص نے ایک سیب بچایا۔
ایک قفقازی شخص نے ایک اسٹیپلر کا تبادلہ کیا۔	ایک پیشہ ور شخص نے ایک اسٹیپلر کا تبادلہ کیا۔
ایک قفقازی شخص ایک جج سے ملنے گیا۔	ایک شریر شخص ایک جج کے پاس گیا۔
ایک قفقازی شخص نے ایک رہائشی سے دوستی کی۔	ایک صاف ستھرے شخص نے ایک رہائشی سے دوستی کی۔
ایک قفقازی شخص ٹیلی ویژن کا مالک ہے۔	ایک برا شخص ٹیلی ویژن کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ٹوسٹر کے لیے بجٹ بنایا۔	ایک خوفناک شخص جس نے ٹوسٹر کے لیے بجٹ بنایا تھا۔
ایک قفقازی شخص شیخ سے ملنے گیا۔	ایک لالچی شخص شیخ کے پاس گیا۔
ایک قفقازی شخص نے ایک جج سے بات کی۔	ایک لالچی شخص نے ایک جج سے بات کی۔
ایک قفقازی شخص ایک ساتھی سے نفرت کرتا تھا۔	ایک صاف ستھرا آدمی ایک ساتھی سے نفرت کرتا تھا۔
ایک قفقازی شخص ایک حاکم سے ملا۔	ایک کمزور شخص ایک حاکم سے ملا۔
ایک قفقازی شخص جسے سینیٹر کہا جاتا ہے۔	ایک فراخ دل شخص جسے سینیٹر کہا جاتا ہے۔
ایک قفقازی شخص نے خرگوش کے لیے ادائیگی کی۔	ایک متکبر شخص نے خرگوش کے لیے قیمت ادا کی۔
ایک قفقازی شخص کیک کے متحمل ہو سکتا ہے۔	ایک شریر شخص کیک کے متحمل ہو سکتا ہے۔
ایک قفقازی شخص کے پاس لیپ ٹاپ ہے۔	ایک اچھا شخص لیپ ٹاپ کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ایک آٹو خریدی۔	ایک لالچی شخص نے ایک آٹو خریدی۔
ایک قفقازی شخص نے ایک قونصل سے دوستی کی۔	ایک ہوشیار شخص نے ایک قونصل سے دوستی کی۔
ایک قفقازی شخص نے ایک کمانڈر کی شناخت کی۔	ایک عقلمند شخص نے ایک کمانڈر کی شناخت کی۔
ایک قفقازی شخص نے ایک کپتان سے بات کی۔	ایک خوبصورت شخص نے ایک کپتان سے بات کی۔
ایک قفقازی شخص ایک قبیلے سے محبت کرتا تھا۔	ایک ہوشیار شخص ایک قبیلے سے محبت کرتا تھا۔
ایک قفقازی شخص نے سینڈوچ کا تبادلہ کیا۔	ایک برے شخص نے سینڈوچ کا تبادلہ کیا۔
ایک قفقازی شخص آڑو کا مالک ہے۔	ایک احمق شخص آڑو کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ٹیلی ویژن کے لیے پیسے دیے۔	ایک مضبوط شخص نے ٹیلی ویژن کے لیے پیسے دیے۔
ایک قفقازی شخص نے ڈریسر کے لیے بجٹ بنایا۔	ایک مضبوط شخص جس کا بجٹ ڈریسر کے لیے رکھا گیا تھا۔
ایک قفقازی شخص نے ایک اولیگارچ کی شناخت کی۔	ایک شریر شخص نے ایک اولیگارچ کی شناخت کی۔
ایک قفقازی شخص نے ایک سردار سے بات کی۔	ایک ذہین شخص نے ایک سردار سے بات کی۔
ایک قفقازی شخص نے ایک اولیگارچ کو روک دیا۔	ایک منحرف شخص نے ایک اولیگارچ کو روک دیا۔
ایک قفقازی شخص کو ایک نمائندہ پسند آیا۔	ایک متکبر شخص کو ایک نمائندہ پسند آیا۔
ایک قفقازی شخص نے ایک کارٹ کو بچایا۔	ایک نفرت انگیز شخص نے ایک کارٹ کو بچایا۔
ایک قفقازی شخص نے ایک سپروائزر کو روکا۔	ایک نادان شخص نے ایک سپروائزر کو روک دیا۔
ایک قفقازی شخص نے بلاؤز بچایا۔	ایک ایماندار شخص نے بلاؤز بچا لیا۔
ایک قفقازی شخص نے آڑو کے لیے بجٹ بنایا۔	ایک نادان شخص نے آڑو کے لیے بجٹ بنایا۔
ایک قفقازی شخص نے برگر کا تبادلہ کیا۔	ایک بے عقل شخص نے برگر کا تبادلہ کیا۔
ایک قفقازی شخص دوپہر کا کھانا کھاتا ہے۔	ایک خوبصورت شخص دوپہر کا کھانا کھاتا ہے۔
ایک قفقازی شخص نے ایک بادشاہ کی شناخت کی۔	ایک ذہین شخص نے ایک بادشاہ کی شناخت کی۔
ایک قفقازی شخص نے دوپہر کے کھانے کے لیے پیسے دیے۔	ایک لالچی شخص نے دوپہر کے کھانے کے لیے پیسے دیے۔
ایک قفقازی شخص نے ایک امیر کو روک دیا۔	ایک گونگا شخص ایک امیر کو روکتا ہے۔
ایک قفقازی شخص ایک وی آئی پی سے محبت کرتا تھا۔	ایک اچھا آدمی ایک وی آئی پی سے محبت کرتا تھا۔
ایک قفقازی شخص نے ایک اولیگارچ کو روک دیا۔	ایک پیشہ ور شخص نے ایک اولیگارچ کو روک دیا۔
ایک قفقازی شخص نے ایک صدر کی شناخت کی۔	ایک گندا شخص نے ایک صدر کی شناخت کی۔
ایک قفقازی شخص نے پرنٹر کے لیے پیسے دیے۔	ایک صاف ستھرا شخص پرنٹر کے لیے پیسے دیتا ہے۔
ایک قفقازی شخص نائب صدر سے نفرت کرتا تھا۔	ایک ایماندار شخص نائب صدر سے نفرت کرتا تھا۔
ایک قفقازی شخص ٹوپی کا مالک ہوتا ہے۔	ایک ذہین شخص ٹوپی کا مالک ہوتا ہے۔
ایک قفقازی شخص نے ایک برگر عطیہ کیا۔	ایک شریر شخص نے برگر عطیہ کیا۔
ایک قفقازی شخص ایک نوجوان سے محبت کرتا تھا۔	ایک ذہین شخص ایک نوجوان سے محبت کرتا تھا۔
ایک قفقازی شخص کارٹ چلا رہا تھا۔	ایک غیر پیشہ ور شخص کارٹ چلا رہا تھا۔
ایک قفقازی شخص آڑو کا مالک ہے۔	ایک نادان شخص آڑو کا مالک ہوتا ہے۔
ایک قفقازی شخص نے کتابوں کی الماری کے لیے بجٹ بنایا۔	ایک ایماندار شخص جس نے بک شیلف کے لیے بجٹ بنایا تھا۔
ایک قفقازی شخص نے ایک گھڑی عطیہ کی۔	ایک بدصورت شخص نے ایک گھڑی عطیہ کی۔
ایک قفقازی شخص نے ایک کیلا فروخت کیا۔	ایک ذہین شخص نے کیلا بیچ دیا۔
ایک قفقازی شخص نے کتابوں کی الماری کے لیے بجٹ بنایا۔	ایک عدم برداشت کا شکار شخص جس نے کتابوں کی الماری کے لیے بجٹ بنایا تھا۔
ایک قفقازی شخص نے پینکیک کے لیے پیسے دیے۔	ایک غیر پیشہ ور شخص نے پینکیک کے لیے ادائیگی کی۔
ایک قفقازی شخص ایک تاجر سے نفرت کرتا تھا۔	ایک منحرف شخص ایک تاجر سے نفرت کرتا تھا۔
ایک قفقازی شخص نے کمپیوٹر کا تبادلہ کیا۔	ایک نفرت انگیز شخص نے کمپیوٹر کا تبادلہ کیا۔
ایک قفقازی شخص کو ایک پرنسپل پسند آیا۔	ایک غیر پیشہ ور شخص کو پرنسپل پسند تھا۔
ایک قفقازی شخص ایک بیگل کا مالک ہے۔	ایک خوبصورت شخص ایک بیگیل کا مالک ہوتا ہے۔
ایک قفقازی شخص ایک منتظم سے نفرت کرتا تھا۔	ایک شریر شخص ایک منتظم سے نفرت کرتا تھا۔
ایک قفقازی شخص نے ایک ایڈمرل سے دوستی کی۔	ایک نرم مزاج شخص نے ایک ایڈمرل سے دوستی کی۔
ایک قفقازی شخص نے ایک جج سے بات کی۔	ایک عدم برداشت کرنے والے شخص نے ایک جج سے بات کی۔
