Asiye na bajeti ya redio.	Mtu mwenye chuki aliweka bajeti ya redio.
Mtu mmoja wa Asia alikutana na mtawala.	Mtu mwema alikutana na mtawala.
Mtu wa Asia alikula keki.	Mtu mkali alikula keki.
Mtu wa Asia aliokoa viazi.	Mtu dhaifu aliokoa viazi.
Mtu wa Asia alilipa kwa kuku.	Mtu mbaya sana alilipa kwa kuku.
Asiye na bajeti ya mtoto mchanga.	Mtu mwenye akili aliweka bajeti ya mtoto wa ndama.
Mtu wa Asia alimwita mgeni.	Mtu mjanja aliitwa mgeni.
Mtu wa Asia alimpenda mkurugenzi.	Mtu dhaifu alimpenda mkurugenzi.
Mtu mmoja wa Asia alinunua ng'ombe.	Mtu asiye na ujuzi alinunua ng'ombe.
Mtu wa Asia anamiliki pudding.	Mtu mpumbavu anamiliki pudding.
Mtu wa Asia alibadilisha punda.	Mtu mwenye akili alibadilisha punda.
Mtu mmoja wa Asia alimtambua amirali.	Mtu mpumbavu alimtambua amirali.
Mtu wa Asia alitoa bluu.	Mtu mwovu alitoa bluu.
Mtu wa Asia alimkatiza mgeni.	Mtu mwenye akili alimkatiza mgeni.
Mtu mmoja wa Asia alimtembelea mgeni.	Mtu mkatili alimtembelea mgeni.
Mtu wa Asia alimkatiza kiongozi.	Mtu mbaya sana alimkatiza kiongozi.
Mtu wa Asia alinunua mkate.	Mtu mwenye udanganyifu alinunua mkate.
Mtu mmoja wa Asia alikutana na kamanda.	Mtu mwenye akili alipata kumfahamu kamanda.
Mtu wa Asia anaweza kumudu pudding.	Mtu mwenye pupa anaweza kununua pudding.
Mtu wa Asia aliokoa rug.	Mtu mbaya sana aliokoa rug.
Mtu wa Asia alibainisha mfanyakazi.	Mtu mpumbavu alitambua mfanyakazi.
Mtu wa Asia alitembelea kabila.	Mtu mmoja mwenye huruma alizuru kabila moja.
Mtu wa Asia alibadilishana burger.	Mtu mwenye chuki alibadilisha burger.
Mtu wa Asia alilipa kwa kuku.	Mtu mwovu alilipa kwa kuku.
Mtu wa Asia alizungumza na Don.	Mtu mwenye hila alizungumza na Don.
Mtu mmoja wa Asia alizungumza na mtu wa juu.	Mtu mkatili alizungumza na ofisa.
Mtu wa Asia anamiliki saladi.	Mtu mwenye pupa anamiliki saladi.
Asiye na bajeti ya benchi.	Mtu mkali aliweka bajeti ya benchi.
Mtu wa Asia alivunja msimamizi.	Mtaalamu alivunja msimamizi.
Mtu wa Asia alimkatiza meneja.	Mtu mzuri alivunja meneja.
Mtu wa Asia aliokoa gari.	Mtu asiye na uvumilivu aliokoa gari.
Mtu wa Asia alipenda bwana mkubwa.	Mtu mbaya sana alipenda bwana mkubwa.
Mtu mmoja wa Asia alimtambua swami.	Mtu dhaifu alitambua swami.
Mtu wa Asia anamiliki blender.	Mtu mpumbavu anamiliki blender.
Mtu wa Asia alikutana na mwenyekiti.	Mtu mwenye hekima alikutana na mwenyekiti.
Mtu wa Asia alimaliza brownie.	Mtu mwenye kiburi alikula keki.
Mtu mmoja wa Asia alibadilisha punda.	Mtu mbaya alibadilisha punda.
Mtu wa Asia anaweza kumudu nguruwe.	Mtu asiye na ucheshi anaweza kumudu nguruwe.
Mtu wa Asia aliokoa kiti cha mkono.	Mtu mwenye akili aliokoa kiti cha kuwekea mikono.
Mtu wa Asia anaweza kumudu headphones.	Mtu mwenye usafi anaweza kumudu headphones.
Asiye na bajeti ya kuvaa cape.	Mtu mkali aliweka bajeti ya cape.
Mtu mmoja wa Asia alizungumza na sheikh.	Mtu asiye na ujuzi alizungumza na sheikh.
Mtu wa Asia anaweza kumudu bata.	Mtu safi anaweza kumudu bata.
Mtu wa Asia alibadilishana simu.	Mtu mwovu alibadilisha simu.
Asiye na brownie.	Mtu mbaya anamiliki brownie.
Mtu mmoja wa Asia alinunua pete.	Mtu mjinga alinunua pete.
Mtu wa Asia anamiliki heater.	Mtu mjinga anamiliki heater.
Mtu mmoja wa Asia alimtambua kamanda.	Mtu mwenye tabia mbaya alimtambua kamanda.
Mtu wa Asia aliuza koti.	Mtu mwenye hila aliuza koti.
Mtu wa Asia anamiliki chakula cha mchana.	Mtu mwovu anamiliki chakula cha mchana.
Mtu wa Asia alibadilisha paka.	Mtu mbaya sana alibadilisha paka.
Mtu wa Asia alilipa kwa ajili ya kiti cha mkono.	Mtu mpumbavu alilipa kwa ajili ya kiti cha mkono.
Mtu wa Asia aliuza kitanda.	Mtu asiye na utani aliuza kitanda.
Mtu wa Asia alimkatiza papa.	Mtu mwema alimkatiza Papa.
Mtu wa Asia anamiliki gari.	Mtu mpumbavu anamiliki gari.
Mtu wa Asia aliokoa punda.	Mtu asiye na utani aliokoa punda.
Mtu wa Asia alizungumza na VIP.	Mtu mjinga alizungumza na VIP.
Mtu wa Asia alipenda nahodha.	Mtu mpumbavu alipenda nahodha.
Mtu wa Asia aliokoa cape.	Mtu mwema aliokoa cape.
Mtu wa Asia alimkatiza mwalimu.	Mtu mjinga alimkatiza bwana.
Mtu mmoja kutoka Asia alizungumza na mtu aliyemfahamu.	Mtu fulani mwenye hila alizungumza na mtu fulani aliyemfahamu.
Asili mtu bajeti kwa ajili ya nyati.	Mtu mkarimu aliweka bajeti ya nyati.
Mtu wa Asia aliokoa sofa.	Mtu mwenye usafi aliokoa sofa.
Mtu wa Asia aliokoa tunda.	Mtu mkarimu aliokoa tunda.
Mtu wa Asia alibadilisha stapler.	Mtaalamu mmoja alibadilisha kifaa cha kuunganisha.
Mtu mmoja wa Asia alimtembelea hakimu.	Mtu mwovu alimtembelea hakimu.
Mtu mmoja wa Asia alianzisha urafiki na mkaaji mmoja.	Mtu safi alifanya urafiki na mkaaji.
Mtu wa Asia anamiliki televisheni.	Mtu mbaya anamiliki televisheni.
Mtu wa Asia aliweka bajeti ya toaster.	Mtu mbaya sana aliweka bajeti ya toaster.
Mtu mmoja wa Asia alimtembelea sheikh.	Mtu mwenye pupa alimtembelea sheikh.
