Mtu wa Kiafrika aliweka bajeti ya redio.	Mtu mwenye chuki aliweka bajeti ya redio.
Mwafrika alikutana na mtawala.	Mtu mwema alikutana na mtawala.
Mtu wa Kiafrika alikula keki.	Mtu mkali alikula keki.
Mtu mmoja wa Kiafrika aliokoa viazi.	Mtu dhaifu aliokoa viazi.
Mtu wa Kiafrika alilipa kwa kuku.	Mtu mbaya sana alilipa kwa kuku.
Mtu wa Kiafrika aliweka bajeti ya mtoto wa ndama.	Mtu mwenye akili aliweka bajeti ya mtoto wa ndama.
Mtu wa Kiafrika alimwita mgeni.	Mtu mjanja aliitwa mgeni.
Mtu wa Kiafrika alimpenda mkurugenzi.	Mtu dhaifu alimpenda mkurugenzi.
Mtu mmoja wa Kiafrika alinunua ng'ombe.	Mtu asiye na ujuzi alinunua ng'ombe.
Mtu wa Kiafrika anamiliki pudding.	Mtu mpumbavu anamiliki pudding.
Mtu mmoja wa Kiafrika alibadilisha punda.	Mtu mwenye akili alibadilisha punda.
Mtu mmoja wa Kiafrika alimtambua amirali.	Mtu mpumbavu alimtambua amirali.
Mtu mmoja wa Kiafrika alitoa bluu.	Mtu mwovu alitoa bluu.
Mtu mmoja Mwafrika alimkatiza mgeni.	Mtu mwenye akili alimkatiza mgeni.
Mtu mmoja wa Kiafrika alimtembelea mgeni.	Mtu mkatili alimtembelea mgeni.
Mtu mmoja wa Kiafrika alimkatiza kiongozi.	Mtu mbaya sana alimkatiza kiongozi.
Mtu mmoja wa Kiafrika alinunua mkate.	Mtu mwenye udanganyifu alinunua mkate.
Mwafrika mmoja alikutana na kamanda.	Mtu mwenye akili alipata kumfahamu kamanda.
Mtu wa Kiafrika anaweza kumudu pudding.	Mtu mwenye pupa anaweza kununua pudding.
Mtu mmoja wa Kiafrika aliokoa rug.	Mtu mbaya sana aliokoa rug.
Mtu mmoja wa Kiafrika alimtambua mfanyakazi mmoja.	Mtu mpumbavu alitambua mfanyakazi.
Mtu mmoja wa Kiafrika alizuru kabila moja.	Mtu mmoja mwenye huruma alizuru kabila moja.
Mtu wa Kiafrika alibadilishana burger.	Mtu mwenye chuki alibadilisha burger.
Mtu wa Kiafrika alilipa kwa kuku.	Mtu mwovu alilipa kwa kuku.
Mtu mmoja wa Kiafrika alizungumza na Don.	Mtu mwenye hila alizungumza na Don.
