Mtu wa Kihindu anamiliki mwana-kondoo.	Mtu mwovu anamiliki mwana-kondoo.
Mtu wa Kihindu alikutana na mteja.	Mtu mwenye tabia mbaya alikutana na mteja.
Mtu wa Kihindu alimaliza kula burger.	Mtu mwenye pupa alikula burger.
Mtu wa Kihindu aitwaye Don.	Mtu asiye na uvumilivu aitwaye Don.
Mtu wa Kihindu alilipa kwa ajili ya baraza la mawaziri.	Mtu asiye na ujuzi alilipa kwa ajili ya baraza la mawaziri.
Mtu wa Kihindu alibadilisha mbwa.	Mtu mkatili alibadilisha mbwa.
Mtu wa Kihindu alibadilisha gari la jeep.	Mtaalamu alibadilisha gari la jeep.
Mtu wa Kihindu aliuza mavazi.	Mtu mwenye tabia mbaya aliuza mavazi.
Mtu wa Kihindu alimaliza chakula cha mchana.	Mtu mwenye udanganyifu alimaliza chakula cha mchana.
Mtu wa Kihindu alianzisha urafiki na meya.	Mtu mwenye nguvu alijifanya rafiki wa meya.
Mtu wa Kihindu alimkatiza seneta.	Mtu mzuri alivunja seneta.
Mtu wa Kihindu alilipa kwa farasi.	Mtu mwenye usafi alilipa kwa farasi.
Mtu wa Kihindu aliweka bajeti ya kuuza zulia.	Mtu mpumbavu aliweka bajeti ya kuuza zulia.
Mtu wa Kihindu aliweka bajeti ya meza.	Mtu dhaifu aliweka bajeti ya meza.
Mtu wa Kihindu alimtembelea mpiganaji.	Mtu mkarimu alimtembelea mpiganaji.
Mtu wa Kihindu alimpenda seneta.	Mtu mwaminifu alimpenda seneta.
Mtu wa Kihindu alitoa tofaa.	Mtu mmoja mkarimu alitoa tofaa.
Mtu wa Kihindu aliokoa kipaza sauti.	Mtu mwenye nguvu aliokoa kipaza sauti.
Mtu wa Kihindu alimkatiza kiongozi.	Mtu asiye na utani alimkatiza kiongozi.
Mtu wa Kihindu alimpenda mwalimu.	Mtu mkatili alimpenda bwana wake.
Mtu wa Kihindu alilipa kwa mkate.	Mtu mpumbavu alilipa kwa ajili ya mkate.
Mtu wa Kihindu aliuza mbuzi.	Mtu fulani mwenye pupa aliuza mbuzi.
Mtu wa Kihindu alitoa heater.	Mtu asiye na uvumilivu alitoa heater.
Mtu wa Kihindu aliweka bajeti ya gari moshi.	Mtu mjanja aliweka bajeti ya gari moshi.
Mtu wa Kihindu alichukia uongozi.	Mtu mwenye jeuri alichukia watu mashuhuri.
Mtu wa Kihindu aliuza kiamsha kinywa.	Mtu asiye safi aliuza kiamsha-kinywa.
Mtu wa Kihindu anaweza kumudu kifaa cha kuunganisha.	Mtu mwenye akili anaweza kumudu kifaa cha kuunganisha.
Mtu wa Kihindu alianzisha urafiki na mtawala wa kikatili.	Mtu mpumbavu akafanya urafiki na mtawala wa kikatili.
Mtu wa Kihindu alimpenda sultani.	Mtu asiyevumilia alipenda sultani.
Mtu wa Kihindu anamiliki mashine ya kuyeyusha.	Mtu mwema ana mashine ya kuyeyusha.
Mtu mmoja wa Kihindu alifanya urafiki na mzee mmoja.	Mtu mpole alifanya urafiki na mzee.
Mtu wa Kihindu alibadilishana koti.	Mtu dhaifu alibadilishana koti.
Mtu wa Kihindu aliweka bajeti ya tanuru.	Mtu mwovu aliweka bajeti ya tanuru.
Mtu wa Kihindu alipenda kijana.	Mtu mwenye hekima alimpenda kijana.
Mtu wa Kihindu alianzisha urafiki na maliki.	Mtu mwenye utaratibu alishirikiana na maliki.
Mtu wa Kihindu alimkatiza emir.	Mtu mwenye utaratibu alimkatiza emir.
Mtu mmoja wa Kihindu alinunua beret.	Mtu mwenye nguvu alinunua beret.
Mtu wa Kihindu aliitwa kikundi.	Mtu mwovu aitwaye kundi.
Mtu wa Kihindu alizungumza na maliki.	Mtu asiye na utani alizungumza na maliki.
Mtu wa Kihindu aitwaye oligarch.	Mtu mwenye nguvu aitwaye oligarch.
Mtu wa Kihindu alipenda msimamizi.	Mtu mwenye akili nyingi alipenda msimamizi.
Mtu wa Kihindu alichukia swami.	Mtu mkarimu alimchukia swami.
Mtu wa Kihindu alimpenda mkuu.	Mtu mwema alimpenda mkuu.
Mhindu mmoja alimtambulisha mtu wa ukoo.	Mtu mkarimu alitaja mtu wa ukoo.
Mhindu mmoja alimkatiza gavana.	Mtu mbaya alivunja mtawala.
Mtu wa Kihindu alioka pudding.	Mtu mnyofu alioka pudding.
Mtu wa Kihindu aliweka bajeti ya laptop.	Mtu mjanja aliweka bajeti ya laptop.
Mtu wa Kihindu aliandaa saladi.	Mtu fulani mkarimu aliandaa saladi.
Mtu wa Kihindu aliweka bajeti ya mbuzi.	Mtu mwenye kiburi aliweka bajeti ya mbuzi.
Mtu wa Kihindu aliokoa suti.	Mtu mbaya aliokoa suti.
Mtu wa Kihindu anaweza kumudu kiti cha magurudumu.	Mtu mwovu anaweza kumudu kiti cha magurudumu.
Mtu wa Kihindu alibadilisha printer.	Mtu mzuri alibadilisha printer.
Mtu wa Kihindu alimpenda kuhani.	Mtu mwenye jeuri alimpenda kasisi.
Mtu wa Kihindu alitoa kifaa cha kuhesabu.	Mtu fulani mkarimu alitoa kifaa cha kuhesabu.
Mtu wa Kihindu anamiliki basi.	Mtu mwenye akili ana basi.
Mtu wa Kihindu alikula sandwich.	Mtu mwenye utaratibu alimaliza sandwich.
Mtu wa Kihindu anaweza kumudu sandwich.	Mtu mwenye akili anaweza kumudu sandwich.
Mtu wa Kihindu alimchukia bwana.	Mtu mwenye akili alichukia bwana.
Mtu wa Kihindu aliokoa viazi.	Mtu asiyejua kitu aliokoa viazi.
Mtu wa Kihindu alianzisha urafiki na mkuu wa shule.	Mtu mwovu alianzisha urafiki na mkuu wa shule.
Mtu wa Kihindu alinunua keki.	Mtu mzuri alinunua brownie.
Mtu wa Kihindu alinunua pudding.	Mtu asiye safi alinunua pudding.
Mtu wa Kihindu alilipa kwa mkate.	Mtu mwaminifu alilipa kwa mkate.
Mtu wa Kihindu alimkatiza mtawala.	Mtu asiye na akili alimkatiza mtawala.
Mtu wa Kihindu alibadilisha friji.	Mtu asiye safi alibadilisha friji.
Mtu wa Kihindu aliokoa gari moshi.	Mtu mwenye nguvu aliokoa gari moshi.
Mtu wa Kihindu alipenda earl.	Mtu asiye safi alipenda earl.
Mtu wa Kihindu alichukia oligarch.	Mtu mwenye chuki alichukia oligarch.
Mtu mmoja wa Kihindu alimtembelea mkuu wa shule.	Mtu mmoja mwenye kiburi alimtembelea mkuu wa kituo.
Mtu wa Kihindu alimtembelea kijana mmoja.	Mtu mwenye hekima alimtembelea kijana mmoja.
Mtu wa Kihindu aliweka bajeti ya televisheni.	Mtu mwenye chuki aliweka bajeti ya televisheni.
Mtu wa Kihindu anaweza kumudu viazi.	Mtu mpumbavu anaweza kumudu viazi.
Mtu wa Kihindu alikutana na mzee.	Mtu mwenye akili alikutana na mzee.
Mtu wa Kihindu alitoa sofa.	Mtu mkatili alitoa sofa.
Mtu wa Kihindu alivunja kikundi cha wafanyakazi.	Mtu asiye safi aliingilia kati.
Mtu wa Kihindu alibadilisha ndama.	Mtu mmoja aliye kuwa na kiburi alibadilisha ndama.
Mtu wa Kihindu alizungumza na kamanda.	Mtu mwenye chuki alizungumza na kamanda.
Mtu wa Kihindu alitoa basi.	Mtu mwema alitoa basi.
Mtu wa Kihindu alizungumza na mtawala.	Mtu mbaya alizungumza na mtawala.
Mtu wa Kihindu alitoa meza.	Mtu mwenye akili alitoa meza.
Mtu wa Kihindu aliokoa mango.	Mtu mwenye hekima aliokoa mango.
Mtu wa Kihindu alimpenda shah.	Mtu mbaya alimpenda shah.
Mtu wa Kihindu anamiliki sofa.	Mtu mkarimu anamiliki sofa.
Mtu wa Kihindu alipenda mkuu wa kanisa.	Mtu mwovu alimpenda mkuu wa kanisa.
Mtu wa Kihindu aliweka bajeti ya nguruwe.	Mtu mbaya aliweka bajeti kwa nguruwe.
Mtu wa Kihindu alinunua gari aina ya jipu.	Mtu mwovu alinunua gari aina ya jeep.
Mtu wa Kihindu alikutana na hakimu.	Mtu safi alikutana na hakimu.
Mtu wa Kihindu alinunua kifaa cha kuunganisha.	Mtu mwenye akili alinunua kifaa cha kuunganisha.
Mtu wa Kihindu alimpenda mfanyakazi.	Mtu mbaya sana alimpenda mfanyakazi.
Mtu wa Kihindu aliuza kiatu.	Mtu mwenye akili aliuza kiatu.
Mtu wa Kihindu aliokoa kompyuta ndogo.	Mtu mwenye akili aliokoa laptop.
Mtu wa Kihindu alimtembelea mzee mmoja.	Mtu mwenye akili alimtembelea mwanafunzi wa mwisho.
Mtu wa Kihindu alizungumza na shah.	Mtu mwenye nguvu alizungumza na shah.
Mtu wa Kihindu alinunua mbwa.	Mtu mkatili alinunua mbwa.
Mtu wa Kihindu alitoa ndizi.	Mtu mzuri alitoa ndizi.
Mtu wa Kihindu alimkatiza kaisari.	Mtu asiye na utani alimkatiza kaisari.
Mtu wa Kihindu alitoa chakula cha mchana.	Mtu mkatili alitoa chakula cha mchana.
Mtu wa Kihindu alitoa mbuzi.	Mtu mwovu alitoa mbuzi.
Mtu wa Kihindu alitoa beret.	Mtu mwenye nguvu alitoa beret.
Mtu wa Kihindu alichukia tajiri.	Mtu mwenye akili alichukia tajiri.
Mtu wa Kihindu aliokoa kofia ya chuma.	Mtu safi aliokoa kofia.
Mtu wa Kihindu aliokoa nguruwe.	Mtu mbaya aliokoa nguruwe.
Mtu wa Kihindu alibadilishana donut.	Mtu mjanja alibadilishana donut.
Mtu wa Kihindu aliuza friji.	Mtu mwenye utaratibu aliuza friji.
Mtu wa Kihindu alibadilisha burger.	Mtu mbaya alibadilisha burger.
Mtu wa Kihindu alitoa pete.	Mtu mbaya sana alitoa pete.
Mtu wa Kihindu alichukia mpenzi wake.	Mtu dhaifu alimchukia mtu aliyempenda.
Mtu wa Kihindu anaweza kumudu kabati.	Mtu mwenye akili anaweza kumudu kabati.
Mtu wa Kihindu anamiliki kitanda.	Mtu mwenye fadhili anamiliki kitanda.
Mtu wa Kihindu alibadilisha rug.	Mtu dhaifu alibadilisha rug.
Mtu wa Kihindu alivunja rafiki yake.	Mtu fulani mwenye hila alimkatiza rafiki yake.
