ایک یہودی شخص ایک بھیڑ کا مالک ہے۔	ایک شریر شخص بھیڑ کے مالک ہوتا ہے۔
ایک یہودی شخص ایک گاہک سے ملا۔	ایک بدتمیز شخص ایک گاہک سے ملا۔
ایک یہودی شخص نے برگر تیار کیا۔	ایک لالچی شخص نے برگر تیار کیا۔
ایک یہودی شخص ڈان کہلاتا ہے۔	ایک عدم برداشت کرنے والا شخص جسے ڈان کہا جاتا ہے۔
ایک یہودی شخص نے کابینہ کے لیے ادائیگی کی۔	ایک غیر پیشہ ور شخص نے کابینہ کے لیے ادائیگی کی۔
ایک یہودی شخص نے کتے کا تبادلہ کیا۔	ایک ظالمانہ شخص نے کتے کا تبادلہ کیا۔
ایک یہودی شخص نے جیپ کا تبادلہ کیا۔	ایک پیشہ ور شخص نے جیپ کا تبادلہ کیا۔
ایک یہودی شخص نے لباس فروخت کیا۔	ایک بدتمیز شخص نے لباس بیچ دیا۔
ایک یہودی شخص نے دوپہر کا کھانا ختم کیا۔	ایک دھوکے باز شخص نے دوپہر کا کھانا ختم کیا۔
ایک یہودی شخص نے ایک میئر سے دوستی کی۔	ایک مضبوط شخص نے ایک میئر سے دوستی کی۔
ایک یہودی شخص نے ایک سینیٹر کو روکا۔	ایک خوبصورت شخص نے ایک سینیٹر کو روک دیا۔
ایک یہودی شخص نے گھوڑے کے لیے پیسے دیے۔	ایک صاف ستھرا آدمی گھوڑے کے لیے پیسے دیتا تھا۔
ایک یہودی شخص نے ایک قالین کے لیے بجٹ بنایا۔	ایک احمق شخص نے قالین کے لیے بجٹ بنایا۔
ایک یہودی شخص نے میز کے لیے بجٹ بنایا۔	ایک کمزور شخص نے میز کے لیے بجٹ بنایا۔
ایک یہودی شخص ایک جنگجو سے ملنے گیا۔	ایک فراخ دل شخص ایک جنگجو کے پاس گیا۔
ایک یہودی شخص ایک سینیٹر سے محبت کرتا تھا۔	ایک ایماندار شخص ایک سینیٹر سے محبت کرتا تھا۔
ایک یہودی شخص نے ایک سیب عطیہ کیا۔	ایک فراخ دل شخص نے ایک سیب عطیہ کیا۔
ایک یہودی شخص نے ہیڈ فون بچا لیا۔	ایک مضبوط شخص نے ہیڈ فون بچا لیا۔
ایک یہودی شخص نے ایک رہنما کو روک دیا۔	ایک بے مزاح شخص نے ایک رہنما کو روک دیا۔
