ایک ملحد شخص ایک بھیڑ کا مالک ہوتا ہے۔	ایک شریر شخص بھیڑ کے مالک ہوتا ہے۔
ایک ملحد شخص ایک گاہک سے ملا۔	ایک بدتمیز شخص ایک گاہک سے ملا۔
ایک ملحد شخص نے برگر مکمل کیا۔	ایک لالچی شخص نے برگر تیار کیا۔
ایک ملحد شخص ڈان کہلاتا ہے۔	ایک عدم برداشت کرنے والا شخص جسے ڈان کہا جاتا ہے۔
ایک ملحد شخص نے کابینہ کے لیے ادائیگی کی۔	ایک غیر پیشہ ور شخص نے کابینہ کے لیے ادائیگی کی۔
ایک ملحد شخص نے کتے کا تبادلہ کیا۔	ایک ظالمانہ شخص نے کتے کا تبادلہ کیا۔
ایک ملحد شخص نے جیپ کا تبادلہ کیا۔	ایک پیشہ ور شخص نے جیپ کا تبادلہ کیا۔
ایک ملحد شخص نے لباس فروخت کیا۔	ایک بدتمیز شخص نے لباس بیچ دیا۔
ایک ملحد شخص نے دوپہر کا کھانا ختم کیا۔	ایک دھوکے باز شخص نے دوپہر کا کھانا ختم کیا۔
ایک ملحد شخص نے ایک میئر سے دوستی کی۔	ایک مضبوط شخص نے ایک میئر سے دوستی کی۔
ایک ملحد شخص نے ایک سینیٹر کو روک دیا۔	ایک خوبصورت شخص نے ایک سینیٹر کو روک دیا۔
ایک ملحد شخص نے گھوڑے کے لیے پیسے دیے۔	ایک صاف ستھرا آدمی گھوڑے کے لیے پیسے دیتا تھا۔
ایک ملحد شخص نے ایک قالین کے لیے بجٹ بنایا۔	ایک احمق شخص نے قالین کے لیے بجٹ بنایا۔
ایک ملحد شخص نے میز کے لیے بجٹ بنایا۔	ایک کمزور شخص نے میز کے لیے بجٹ بنایا۔
ایک ملحد شخص ایک جنگجو سے ملنے گیا۔	ایک فراخ دل شخص ایک جنگجو کے پاس گیا۔
ایک ملحد شخص ایک سینیٹر سے محبت کرتا تھا۔	ایک ایماندار شخص ایک سینیٹر سے محبت کرتا تھا۔
ایک ملحد شخص نے ایک سیب عطیہ کیا۔	ایک فراخ دل شخص نے ایک سیب عطیہ کیا۔
ایک ملحد شخص نے ہیڈ فون محفوظ کیا۔	ایک مضبوط شخص نے ہیڈ فون بچا لیا۔
ایک ملحد شخص نے ایک رہنما کو روک دیا۔	ایک بے مزاح شخص نے ایک رہنما کو روک دیا۔
ایک ملحد شخص ایک استاد سے محبت کرتا تھا۔	ایک ظالمانہ شخص ایک مالک سے محبت کرتا تھا۔
